race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id,date,venue,surface
6589,13,3207,2,False,9.25,3,NZ,Gelding,60,--,1187.0,133,4,1,4,11,4.0,,,7.75,3.5,4.0,4.75,2.25,,24.04,23.5,24.84,,,,70.52,8.6,2.7,164,64,2002-03-04,HV,0
6590,7,1263,2,False,11.25,3,AUS,Gelding,60,B1,1173.0,123,13,6,1,7,,,,0.15,0.5,1.25,1.75,,,23.75,22.52,24.63,,,,102.03,14.0,3.7,47,40,1998-10-26,ST,0
6591,1,2069,4,False,6.5,3,AUS,Gelding,98,TT/B,1105.0,130,8,1,9,7,4.0,,,1.5,1.75,4.0,0.5,,,13.35,21.04,23.41,24.71,,,72.19,54.0,32.0,38,64,1999-08-23,ST,0
6592,4,4174,2,False,3.0,3,AUS,Gelding,46,V,1250.0,114,9,13,5,8,8.0,5.0,,2.25,3.25,3.0,,,,13.32,22.96,25.08,,,,99.5,3.6,9.5,128,95,2003-09-28,ST,0
6593,2,196,10,False,4.0,3,AUS,Gelding,60,--,1009.0,124,10,6,13,2,,,,2.0,4.0,5.75,6.25,,,28.15,20.66,24.86,,,,70.68,24.0,2.5,111,177,2005-02-28,HV,1
6594,7,3934,2,False,7.5,4,GB,Gelding,60,H,1117.0,125,12,5,5,6,12.0,,,4.75,5.25,6.75,2.0,,,14.87,23.05,23.54,,,,70.36,13.0,24.0,75,132,2002-09-23,ST,0
6595,5,3623,13,False,8.75,3,NZ,Gelding,25,--,1219.0,116,4,8,14,6,10.0,,,0.15,2.5,5.5,,,,14.33,22.44,22.58,24.15,,,70.65,41.0,3.5,9,91,2001-08-02,ST,0
6596,1,3266,10,False,2.0,5,AUS,Gelding,60,TT,1061.0,115,10,12,1,1,9.0,,,3.75,4.5,4.25,2.75,,,25.84,23.54,22.54,,,,58.26,11.0,3.9,54,149,2005-08-04,HV,0
6597,8,2544,7,False,21.25,3,IRE,Gelding,60,--,1137.0,129,14,3,9,10,14.0,,,1.0,3.0,1.75,,,,13.56,23.26,25.04,24.48,,,110.88,35.0,4.0,97,131,2001-12-13,HV,0
6598,11,1236,11,False,1.25,3,GB,Gelding,60,--,1087.0,122,12,9,14,2,1.0,,,11.0,0.15,3.5,5.0,,,29.55,24.33,23.12,22.74,23.47,,99.9,37.0,1.4,137,76,2004-01-06,ST,1
6599,2,2024,12,False,7.5,3,NZ,Gelding,60,--,1034.0,120,3,12,5,14,,14.0,,5.5,1.75,0.25,1.5,,,25.34,22.55,23.34,25.56,,,71.67,10.0,9.1,7,115,2005-12-05,ST,0
6600,5,4266,5,False,4.75,3,AUS,Brown,50,--,1166.0,120,6,5,4,3,8.0,,,3.25,3.25,3.25,0.2,,,25.26,22.66,25.42,23.93,,23.51,102.37,16.0,5.9,47,64,2005-02-04,ST,0
6601,12,3864,10,False,0.0,3,NZ,Gelding,60,B,1041.0,112,2,5,7,11,6.0,9.0,,1.0,4.75,0.15,,,13.0,25.14,24.88,22.4,24.5,23.97,,123.75,3.2,2.5,55,115,2001-01-22,ST,0
6602,6,18,7,False,15.5,3,AUS,Gelding,60,--,1085.0,127,12,8,3,10,,,,2.0,5.25,1.25,2.25,,,25.22,23.81,26.06,,,,109.09,9.8,,70,138,2003-11-03,HV,1
6603,7,1271,11,False,4.5,3,IRE,Gelding,64,XB,1071.0,128,6,13,2,8,,,,4.25,3.25,16.0,0.25,,,24.23,23.76,24.76,23.63,,,71.52,7.7,8.1,69,162,1998-08-03,HV,1
6604,11,2922,11,False,1.25,3,NZ,Horse,60,--,1075.0,128,9,12,7,11,4.0,,,5.25,6.0,7.25,4.0,,,29.38,22.34,24.79,,,,71.28,6.8,2.6,138,157,2006-06-18,ST,0
6605,7,4172,10,False,4.25,4,FR,Gelding,60,--,1029.0,113,9,5,10,2,4.0,8.0,,2.5,4.75,1.5,4.5,,,23.82,22.27,23.42,,,,57.61,3.0,5.4,54,10,2006-01-01,HV,0
6606,10,823,3,False,10.75,5,NZ,Gelding,42,--,1037.0,124,1,2,1,5,12.0,,,1.0,4.75,2.5,0.75,,,12.83,22.01,23.42,,,,139.16,81.0,2.3,80,134,2001-10-11,ST,0
6607,5,955,9,False,7.75,3,AUS,Gelding,60,--,1033.0,133,2,2,5,9,,,,6.25,0.5,4.5,,,,28.68,23.6,25.0,,,,56.91,45.0,4.1,9,21,2005-03-21,HV,0
6608,3,2477,7,False,19.75,6,AUS,Gelding,60,TT-/XB1,1122.0,114,9,1,12,2,13.0,,,5.0,9.25,3.0,0.25,,,24.05,24.5,22.72,,,,84.99,9.4,3.3,9,34,1999-09-05,ST,0
6609,10,2123,5,False,0.15,3,AUS,Gelding,60,--,1131.0,130,5,3,13,8,,,,9.25,0.5,10.0,,,,24.69,23.49,24.6,,,,102.78,59.0,2.0,128,95,1999-06-13,ST,0
6610,1,3523,5,False,4.25,3,AUS,Gelding,72,CP,1141.0,127,11,9,1,1,,,,2.5,3.5,3.25,,,,25.07,23.81,22.47,,,,69.74,9.5,9.8,38,151,2003-08-18,ST,0
6611,1,2636,8,False,4.25,3,AUS,Gelding,82,TT/SR-/B1,1178.0,131,6,6,14,10,4.0,2.0,,3.5,4.5,5.0,,,22.25,27.82,22.65,23.15,23.35,,,81.73,12.0,4.7,9,64,2002-02-24,ST,0
6612,6,1169,9,False,3.25,3,USA,Gelding,60,CP-/E1/PC1,1062.0,128,6,8,4,5,,,,2.25,4.5,9.5,,12.25,,13.82,24.69,25.04,,,,82.67,21.0,3.0,98,64,2004-03-23,HV,0
6613,13,3072,7,False,2.75,3,IRE,Gelding,50,--,1136.0,127,4,11,4,11,5.0,,,7.75,2.0,0.75,1.25,,,13.7,22.85,24.5,,24.21,,82.23,5.8,2.9,118,138,2003-01-13,HV,0
6614,2,1250,5,False,3.0,3,NZ,Gelding,29,--,1063.0,124,7,9,9,7,10.0,4.0,,6.0,15.0,0.5,4.0,3.0,,12.55,22.3,23.45,,,,70.36,24.0,2.1,4,2,1998-12-07,HV,0
6615,6,2346,8,False,0.1,9,AUS,Gelding,60,--,1118.0,122,2,3,3,10,,,,0.15,7.0,5.25,10.0,,,24.87,22.97,23.78,,,,58.94,24.0,1.4,69,31,2003-01-26,HV,1
6616,2,1641,5,False,13.5,3,JPN,Gelding,60,--,1158.0,125,7,12,2,6,3.0,,,2.5,3.0,9.75,0.25,,,13.31,23.73,25.15,24.14,,,71.12,8.4,4.7,117,26,2000-10-10,ST,0
6617,11,3139,12,False,7.0,3,AUS,Gelding,60,--,1068.0,127,6,12,9,5,,,,0.25,4.0,3.25,5.0,,,24.02,24.98,24.13,,,,101.06,11.0,16.0,138,39,1999-06-18,HV,0
6618,5,3725,4,False,4.75,3,AUS,Gelding,53,TT/CP-/XB,1205.0,117,1,10,10,14,,,,7.0,1.25,5.0,,,,28.92,22.12,24.48,27.11,,,83.47,99.0,2.0,98,50,2003-12-25,ST,1
6619,13,2125,6,False,5.25,4,NZ,Gelding,60,B,1124.0,124,8,3,4,14,7.0,,,2.0,6.25,1.5,,,,24.48,22.2,24.12,23.2,,,83.41,40.0,5.3,132,57,2005-06-17,HV,1
6620,10,2883,3,False,0.0,3,NZ,Gelding,60,--,1114.0,119,10,1,7,1,10.0,,,1.0,2.75,4.75,,,,24.98,21.9,25.31,23.12,,,100.98,6.3,5.4,55,2,2002-02-14,HV,0
6621,3,3907,14,False,11.75,3,AUS,Gelding,40,--,1083.0,122,1,4,8,2,13.0,,,1.75,0.25,2.25,4.75,,,24.51,23.25,22.21,23.37,24.21,,83.34,15.0,2.7,9,57,2003-03-18,ST,1
6622,4,4296,6,False,3.0,3,NZ,Gelding,60,B/XB,1019.0,117,5,12,8,14,1.0,,,8.25,1.25,0.75,3.5,13.25,,24.37,24.03,23.16,,,,70.68,43.0,1.3,118,2,2005-01-31,ST,0
6623,11,311,9,False,5.25,3,AUS,Gelding,60,B,1205.0,128,2,4,9,5,,,,1.5,3.25,5.5,6.5,,,24.02,22.07,24.16,,,,70.2,55.0,,4,110,2001-02-05,HV,0
6624,1,2709,10,False,0.2,5,IRE,Gelding,60,--,1123.0,111,2,3,8,7,,12.0,,5.5,7.0,10.25,,,,26.05,23.04,23.41,,,,58.28,24.0,13.0,55,64,2006-02-20,ST,0
6625,9,2972,2,False,12.75,4,IRE,Gelding,60,CP,1124.0,131,9,6,4,5,13.0,12.0,,1.25,6.25,9.0,,,,24.56,22.2,22.53,23.67,,,108.99,20.0,17.0,132,24,2001-09-27,HV,1
6626,3,456,8,False,3.25,3,GB,Gelding,60,--,1083.0,120,5,7,4,5,,,,4.75,3.0,6.0,0.75,1.75,,24.38,23.93,25.82,24.67,,,71.14,10.0,,80,2,2005-03-28,ST,0
6627,6,4258,3,False,2.25,3,NZ,Brown,60,TT/H,1182.0,124,8,3,7,11,3.0,,,5.5,1.5,1.0,2.5,,,28.18,23.96,23.69,23.24,,,83.11,54.0,1.8,38,91,2002-01-06,HV,1
6628,13,4053,13,False,3.5,3,GB,Gelding,60,--,1082.0,133,3,11,12,2,,,,3.0,4.25,4.75,,,,13.94,23.97,23.24,23.38,22.48,,57.84,8.9,13.0,38,110,2003-10-06,HV,0
6629,2,1379,2,False,5.75,3,FR,Gelding,60,--,1164.0,125,6,10,9,10,6.0,,,1.25,1.25,6.75,39.75,,,13.18,23.83,22.92,,,,82.75,4.9,1.7,98,149,2002-07-04,ST,0
6630,1,4278,3,False,2.75,3,AUS,Gelding,70,--,1091.0,127,6,10,9,5,,,,5.25,7.75,0.5,,1.0,,24.09,22.71,22.75,,,,71.85,9.7,1.4,54,76,1999-03-18,ST,0
6631,2,4403,2,False,4.0,3,AUS,Gelding,47,H,1077.0,117,9,11,10,6,10.0,,,1.25,2.25,6.25,,,,13.57,23.78,23.64,,,,59.17,51.0,3.2,138,21,2000-03-14,ST,0
6632,3,2662,14,False,2.25,3,NZ,Gelding,62,--,1160.0,126,5,5,8,5,,10.0,,1.0,7.25,4.25,0.25,6.75,,28.7,22.07,25.55,23.88,,,83.41,93.0,26.0,97,76,2004-03-12,ST,0
6633,7,4383,4,False,6.25,3,AUS,Gelding,60,--,1193.0,115,10,3,10,1,7.0,9.0,,1.25,3.0,7.75,0.25,,,14.11,22.75,24.11,24.38,,,123.76,2.6,5.7,98,91,1999-07-19,ST,0
6634,1,3831,7,False,5.75,3,AUS,Gelding,60,--,1149.0,123,3,12,1,3,,,,4.0,3.5,4.25,,3.75,,29.39,23.71,24.13,23.88,,,70.99,20.0,,137,91,2001-01-22,ST,0
6635,12,1262,2,False,7.25,3,IRE,Gelding,60,--,1167.0,112,12,2,9,3,6.0,,,2.75,3.75,2.75,,,,25.22,22.58,23.27,,,,100.45,6.5,7.9,54,76,2002-11-21,ST,0
6636,10,1266,8,False,0.0,5,NZ,Gelding,60,TT,1168.0,120,4,7,1,8,2.0,,,0.15,3.0,5.25,3.25,,,12.93,24.62,23.28,23.26,,,96.73,5.2,2.6,60,149,2005-11-21,ST,0
6637,7,743,10,False,1.5,3,NZ,Gelding,60,--,1019.0,131,9,10,6,4,1.0,,,0.25,2.5,10.25,,,,24.82,20.82,23.16,,,,97.3,99.0,3.4,73,34,2001-03-05,HV,0
6638,10,567,7,False,8.0,3,NZ,Gelding,61,TT/H1/SR1,1161.0,114,12,12,14,11,6.0,10.0,,1.0,5.75,0.5,,28.25,,12.7,22.17,22.5,,,,56.91,11.0,1.9,98,25,2004-12-28,ST,1
6639,1,1499,7,False,1.5,3,AUS,Gelding,60,--,1072.0,117,2,9,8,7,3.0,,,1.75,6.25,3.5,7.25,,2.75,24.91,22.54,24.14,23.58,,,83.89,18.0,1.5,69,77,1998-08-10,HV,0
6640,8,2199,7,False,3.5,4,FR,Gelding,39,--,990.0,117,12,2,11,1,,,,3.0,6.5,1.5,,,,24.88,23.77,23.04,,,,97.12,85.0,,97,157,2004-10-19,ST,0
6641,11,3944,11,False,0.2,3,AUS,Gelding,36,H/SR,1040.0,126,1,8,12,12,,,,5.25,5.25,5.75,4.0,,,14.45,22.51,25.13,,23.73,,83.82,21.0,24.0,80,50,1999-09-05,HV,1
6642,11,1609,8,False,7.25,3,NZ,Gelding,60,--,1009.0,123,9,11,13,2,,,,3.25,3.25,5.25,3.0,,,24.56,22.76,24.54,,,,68.78,8.1,5.5,138,2,2002-07-25,HV,0
6643,8,4300,2,False,1.25,3,IRE,Gelding,60,--,1105.0,130,3,11,14,4,4.0,,,3.25,8.0,8.0,4.25,,,29.1,23.44,25.08,23.52,,,70.91,5.1,2.4,164,150,2003-02-17,ST,0
6644,13,230,3,False,4.5,3,GB,Gelding,89,--,1095.0,122,4,1,11,3,,1.0,8.0,6.5,2.0,2.25,4.5,,,24.23,22.67,25.65,,,,96.83,13.0,3.7,75,18,2003-02-06,ST,1
6645,12,2817,4,False,0.0,3,AUS,Gelding,53,B/H,1084.0,124,9,4,9,13,1.0,,,5.75,6.75,1.75,3.25,,,23.76,23.1,23.32,,23.6,,69.87,40.0,2.7,27,2,2002-07-01,HV,1
6646,5,1730,9,False,6.0,3,NZ,Gelding,60,--,1117.0,114,9,9,4,2,,,,0.25,7.75,4.25,,,,14.35,23.17,23.73,24.0,,,83.91,99.0,2.7,4,177,1998-11-30,ST,0
6647,6,4284,9,False,3.75,3,GB,Gelding,52,CP,1061.0,126,9,3,6,10,,,,0.5,0.75,3.5,,,,25.81,22.22,24.96,,23.33,,70.91,6.5,13.0,9,140,2002-02-18,ST,0
6648,2,322,6,False,12.0,4,NZ,Gelding,60,--,1119.0,114,5,10,3,6,1.0,,,9.5,6.5,0.5,3.0,,,28.63,22.21,24.56,23.23,,,135.39,18.0,49.0,69,100,2003-11-16,ST,0
6649,1,3249,3,False,4.75,4,AUS,Gelding,60,--,1062.0,113,11,9,9,9,6.0,,,9.5,0.5,2.5,,,,25.64,23.09,24.56,,,,97.6,9.1,8.5,29,69,2001-07-22,HV,0
6650,12,624,12,False,0.75,3,NZ,Brown,60,--,1094.0,126,12,11,13,7,13.0,,,1.25,0.25,4.5,15.5,,,25.18,24.43,23.42,,,,84.14,38.0,35.0,111,110,1999-01-04,HV,1
6651,7,2741,1,False,0.0,3,AUS,Gelding,60,--,976.0,126,12,12,6,11,,,,2.0,0.25,12.5,3.5,20.5,,25.92,21.78,22.4,22.69,,,102.78,13.0,22.0,7,100,2001-06-04,HV,0
6652,4,2522,9,False,5.25,3,AUS,Gelding,60,--,973.0,114,4,10,3,6,5.0,,,0.75,6.0,5.25,,1.75,,25.05,23.32,25.0,22.62,,,83.34,5.4,18.0,75,96,2001-12-10,HV,0
6653,8,3349,10,False,4.0,3,AUS,Gelding,62,--,1157.0,133,11,3,7,7,10.0,,,2.0,6.5,1.75,,,,13.47,21.96,22.96,,,,71.6,4.4,5.5,118,162,2003-12-08,ST,1
6654,8,3877,1,False,3.75,4,USA,Gelding,60,TT1/CP1,1070.0,113,6,12,4,3,4.0,,,1.75,1.0,3.5,1.0,,,14.29,24.4,22.69,,,,84.74,7.6,1.6,97,131,2003-07-21,ST,0
6655,11,4236,9,False,0.25,4,AUS,Gelding,42,TT,1109.0,120,7,2,2,5,8.0,,,4.25,3.25,0.5,3.75,,,13.49,22.49,24.32,,,,70.88,43.0,10.0,137,128,1998-12-24,ST,0
6656,2,179,1,False,2.0,3,NZ,Gelding,79,--,1100.0,123,3,11,7,5,6.0,,,4.25,9.75,2.25,1.25,,,28.46,22.73,23.06,25.32,24.59,,71.05,61.0,18.0,98,64,2000-01-27,ST,0
6657,7,1823,13,False,8.5,3,AUS,Gelding,60,B,1093.0,121,14,10,6,12,,,,1.5,8.25,0.5,,,,24.45,23.44,22.94,,,,136.91,21.0,,47,125,2003-11-03,ST,0
6658,13,359,2,False,0.0,3,USA,Gelding,60,--,1039.0,118,6,14,6,1,2.0,,,1.0,5.0,6.5,,,,24.87,25.09,23.82,23.98,,,82.74,10.0,2.0,27,63,2003-01-09,HV,0
6659,13,1739,11,False,1.25,3,IRE,Gelding,60,--,1156.0,116,10,3,8,6,4.0,2.0,9.0,3.25,10.0,0.25,,,,24.47,23.98,23.01,,23.44,,84.75,4.7,2.6,80,50,1999-08-05,HV,0
6660,1,3663,8,False,2.25,3,NZ,Gelding,60,P,1089.0,123,3,3,10,2,6.0,,,0.75,3.0,6.5,,,,29.33,22.88,23.79,23.31,,,71.99,43.0,4.7,38,149,2006-01-05,HV,0
6661,7,4243,4,False,6.25,3,USA,Gelding,60,--,1060.0,122,12,4,1,3,,,,2.0,3.5,1.0,17.0,,,24.8,23.79,24.38,23.24,,,101.1,88.0,3.8,118,175,2005-03-21,ST,0
6662,4,3130,7,False,2.5,3,NZ,Gelding,53,--,1147.0,115,11,2,3,6,9.0,,,0.25,4.75,4.0,3.5,,,14.2,22.72,24.48,,,,73.42,32.0,4.5,55,100,2004-10-29,HV,0
6663,14,2161,12,False,2.5,3,USA,Gelding,60,--,1089.0,111,9,4,7,3,,,,6.75,8.5,6.75,,,,13.96,24.26,23.59,23.75,,,68.66,7.1,,80,34,2003-10-23,ST,0
6664,13,2160,2,False,4.75,3,AUS,Gelding,60,--,1069.0,127,3,1,3,6,,,,3.5,0.75,2.25,1.25,,,24.03,23.87,22.96,24.18,,,70.2,12.0,2.9,111,2,2004-09-06,ST,0
6665,7,2489,11,False,3.5,3,AUS,Gelding,60,--,1126.0,118,2,6,9,3,,,,5.5,3.25,6.5,,3.5,,13.82,20.84,24.23,,,,57.23,88.0,6.3,137,38,1999-08-12,ST,1
6666,2,255,1,False,11.5,4,NZ,Gelding,60,H,1017.0,124,12,8,2,11,6.0,,,4.0,4.0,2.5,,,,14.33,22.64,23.28,,,,83.04,68.0,,164,115,2004-09-06,HV,1
6667,6,1231,1,False,3.0,3,USA,Gelding,60,H,1104.0,126,5,1,6,8,,,,1.0,2.75,2.0,14.0,11.0,,13.82,23.25,23.12,,,,70.73,16.0,2.1,54,110,2006-07-10,ST,0
6668,4,3719,5,False,15.25,3,AUS,Gelding,60,--,1077.0,129,10,14,9,8,,,,3.5,4.25,13.0,,,,23.88,23.2,24.24,,,,84.43,47.0,2.7,117,115,1998-11-19,ST,0
6669,3,3938,1,False,3.75,3,NZ,Gelding,35,TT,1057.0,126,11,11,3,9,6.0,,,5.0,7.0,2.5,,,,25.35,23.6,24.33,,,,56.43,10.0,8.7,55,132,2006-07-24,HV,0
6670,2,1014,4,False,10.75,3,AUS,Gelding,60,B,1036.0,120,6,7,5,11,,,,4.0,4.25,2.0,,,,24.58,20.54,23.88,23.9,,,70.38,4.7,,111,138,2002-07-01,ST,0
6671,8,3969,1,False,3.75,5,USA,Gelding,60,--,1085.0,121,6,12,6,9,,,,1.0,7.5,2.5,,,,24.99,22.07,23.18,,,,83.52,37.0,8.7,98,34,1999-11-15,HV,0
6672,1,1671,13,False,9.0,3,USA,Gelding,60,--,1087.0,131,6,10,12,3,7.0,,,1.5,0.25,2.0,,5.5,,28.54,21.78,23.13,25.3,,,68.88,7.9,2.0,7,149,2003-03-13,ST,0
6673,5,2554,5,False,3.5,3,USA,Gelding,60,--,1311.0,119,14,7,11,1,7.0,,,2.0,6.5,30.5,6.75,,,24.35,21.56,24.17,,,,59.53,14.0,6.4,47,38,2000-02-21,ST,1
6674,2,4137,14,False,1.75,3,GB,Gelding,59,--,1162.0,120,8,6,9,2,,,,4.0,12.0,2.75,,,,24.89,22.91,23.85,,,,97.53,2.6,1.4,75,10,2001-03-05,HV,0
6675,13,2139,14,False,2.75,4,NZ,Gelding,60,TT/P-/H/B1,1147.0,113,14,2,6,5,,,,4.25,0.5,1.0,,,,23.82,22.12,24.38,23.29,,,100.99,10.0,10.0,63,115,2001-11-29,HV,0
6676,8,2691,10,False,5.25,3,AUS,Gelding,60,--,1109.0,133,14,1,7,13,7.0,,,2.25,3.75,4.25,5.0,3.75,,13.73,22.18,24.44,22.61,,,70.27,3.2,4.3,75,34,1999-08-19,ST,0
6677,3,1961,2,False,5.5,3,NZ,Gelding,60,TT/SR-,1058.0,112,10,12,9,5,4.0,,,1.25,1.5,4.25,3.25,,,24.2,25.46,24.06,22.56,,,158.68,25.0,5.5,7,21,2005-10-20,HV,0
6678,10,2621,7,False,1.25,3,IRE,Gelding,72,B,1144.0,115,4,10,8,12,7.0,,,4.0,0.5,4.5,6.0,,,15.11,23.39,22.24,,,,69.97,76.0,1.4,73,21,2002-09-23,HV,0
6679,12,3186,10,False,0.75,3,GER,Gelding,60,B,1063.0,121,6,4,6,3,12.0,,,6.75,1.0,1.5,7.25,,,13.71,23.0,23.04,24.23,,,101.57,99.0,1.2,132,63,1999-01-07,HV,0
6680,3,439,2,False,6.0,3,IRE,Gelding,60,--,1124.0,116,7,6,6,12,8.0,,,4.25,5.0,4.5,,,,27.82,23.98,23.13,23.09,,,71.18,34.0,4.1,75,118,2002-03-11,ST,0
6681,9,3385,9,False,1.75,3,AUS,Gelding,60,--,1090.0,111,8,12,2,5,9.0,9.0,,1.75,2.25,5.0,5.75,,3.25,14.03,24.56,26.72,,,,101.14,34.0,1.1,47,151,1999-11-15,HV,0
6682,4,2523,8,False,9.25,3,NZ,Gelding,67,--,1071.0,115,12,10,2,7,14.0,,,3.25,0.75,6.25,,,,25.08,23.85,23.86,,,,57.18,99.0,3.3,138,76,1999-11-18,ST,0
6683,11,2040,8,False,8.5,3,AUS,Gelding,60,--,1087.0,116,7,10,8,4,3.0,10.0,,5.0,6.25,2.5,,,,13.74,23.01,24.0,22.6,,,97.84,7.8,10.0,138,138,2005-12-16,HV,0
6684,8,1974,4,False,0.0,3,IRE,Gelding,60,--,1186.0,106,1,7,1,2,2.0,8.0,,0.75,0.75,6.25,4.25,,,24.71,23.17,24.02,24.21,,,81.69,90.0,11.0,80,64,2000-10-23,HV,0
6685,7,663,14,False,6.0,3,NZ,Gelding,60,B,1063.0,130,13,11,1,1,,,,5.25,0.5,4.75,0.75,,,14.98,23.49,23.99,,,,56.47,12.0,6.5,164,155,2003-09-25,HV,0
6686,11,2520,6,False,1.5,3,AUS,Gelding,41,--,1066.0,126,13,11,13,10,13.0,7.0,,2.5,2.25,4.25,,,,13.7,25.11,23.93,,,,85.25,10.0,12.0,132,138,2005-08-07,ST,0
6687,6,4261,8,False,12.5,3,AUS,Gelding,60,--,1096.0,112,2,1,3,2,12.0,,,1.25,0.75,2.75,,8.25,,26.23,22.96,23.36,,,,110.81,4.2,6.7,73,64,2006-07-20,HV,0
6688,7,1021,3,False,2.75,2,NZ,Gelding,60,--,1130.0,128,7,3,7,1,5.0,2.0,,6.75,3.25,5.25,7.75,,,23.39,22.22,24.29,23.38,,,83.55,26.0,3.9,97,64,2005-11-10,HV,0
6689,2,1281,12,False,0.0,3,NZ,Gelding,60,TT/B,1223.0,126,1,6,1,1,5.0,,,2.0,9.5,0.75,,,,13.38,21.84,24.59,24.93,,,82.93,50.0,17.0,9,34,2005-03-10,HV,0
6690,11,1872,3,False,5.25,3,AUS,Gelding,48,--,1165.0,113,3,11,9,5,3.0,5.0,,0.5,3.5,3.0,8.0,,,26.28,24.16,24.7,,,,71.08,13.0,10.0,164,21,2003-12-11,ST,0
6691,10,1014,5,False,0.5,3,AUS,Gelding,60,H1,1042.0,122,8,2,6,7,4.0,9.0,,9.25,2.5,3.5,9.5,,,24.5,23.72,23.97,24.29,,,69.43,3.8,3.5,137,34,1998-07-20,ST,0
6692,10,2519,5,False,2.25,3,IRE,Gelding,60,--,952.0,126,7,11,6,4,6.0,,,0.75,3.0,1.0,,,,14.24,23.21,23.42,,,,58.08,99.0,1.2,137,154,1998-11-19,ST,0
6693,2,110,6,False,5.0,3,AUS,Gelding,60,--,1094.0,118,8,8,7,8,2.0,,,5.0,1.25,9.5,,,,23.77,22.35,24.83,,23.44,,71.3,99.0,19.0,55,64,2004-09-14,ST,1
6694,2,3308,13,False,3.0,3,NZ,Gelding,60,--,1127.0,130,7,5,4,3,,,,4.0,0.5,7.0,,,,29.06,22.76,24.66,24.57,23.8,,70.83,10.0,10.0,128,57,2002-11-07,HV,0
6695,8,3810,7,False,3.75,3,NZ,Gelding,94,TT/XB,1196.0,111,6,2,10,2,2.0,,,7.25,6.25,6.5,,,,14.26,22.75,23.72,,,,95.94,2.6,1.7,7,64,2004-02-16,ST,0
6696,12,2409,9,False,8.25,3,AUS,Gelding,50,--,1057.0,115,10,1,4,11,10.0,,,2.5,1.0,7.75,3.0,,,28.89,23.51,24.14,23.46,,,100.34,9.9,2.1,164,64,2002-07-15,ST,0
6697,2,1004,7,False,10.0,2,USA,Gelding,60,--,1135.0,121,6,3,7,10,,,,4.75,5.0,3.0,0.25,,,25.1,23.49,23.72,23.14,,,84.75,14.0,8.7,29,86,2000-05-23,HV,0
6698,9,536,14,False,0.25,3,NZ,Gelding,58,TT/H,1014.0,125,13,10,6,10,7.0,,,0.75,3.25,1.75,0.25,,,29.2,21.91,24.55,26.42,,,83.08,24.0,1.3,137,118,2006-02-27,ST,0
6699,7,588,6,False,14.5,3,IRE,Gelding,60,B,1104.0,123,11,9,3,2,,,,2.75,1.0,2.25,,,,24.93,23.68,23.49,,,,101.42,13.0,10.0,137,24,2001-06-04,ST,0
6700,8,832,4,False,4.0,3,AUS,Gelding,60,H,1114.0,120,9,7,3,10,1.0,,,4.5,2.25,3.5,,,,14.02,23.04,24.68,,,,71.46,3.2,5.2,9,181,1998-11-16,ST,0
6701,7,4387,13,False,11.25,3,GB,Gelding,64,B,1131.0,124,5,4,4,5,3.0,,,4.5,4.25,2.25,,,,13.92,20.73,22.67,24.07,,,101.22,27.0,5.1,60,154,2001-03-26,HV,0
6702,2,646,3,False,3.75,3,GB,Gelding,60,TT/CP,1024.0,120,7,5,1,6,2.0,,,4.25,0.25,2.0,9.0,,,14.14,24.49,24.45,23.26,,,70.6,9.3,1.4,69,50,1999-08-05,ST,0
6703,11,283,7,False,10.0,3,IRE,Gelding,64,V,1051.0,120,5,4,10,11,14.0,1.0,,11.0,3.75,3.0,6.5,,,24.37,21.7,23.59,23.79,,24.61,102.16,40.0,3.8,111,162,2004-12-31,ST,0
6704,14,3056,8,False,8.75,7,NZ,Gelding,60,TT,1088.0,120,12,11,11,2,,,,3.75,1.25,5.75,,,,13.94,22.55,25.21,,,,111.16,2.5,10.0,55,175,2001-07-02,ST,0
6705,13,3399,11,False,3.0,3,GB,Gelding,60,--,1024.0,126,3,2,6,3,,,,6.5,5.75,9.0,,,,14.75,22.45,24.5,27.84,,,108.86,10.0,38.0,27,150,2003-08-11,HV,0
6706,4,2871,4,False,4.75,4,NZ,Gelding,58,--,1129.0,122,2,6,12,4,,,,4.5,0.75,4.25,8.25,,,13.58,23.53,28.77,24.01,,,109.13,30.0,1.4,97,110,2000-05-26,ST,0
6707,8,3913,3,False,0.5,3,AUS,Gelding,89,B-,1136.0,120,2,12,2,6,4.0,,,4.25,0.25,1.25,,5.75,,25.28,21.96,23.54,23.54,,,82.73,5.6,13.0,97,63,2001-07-05,ST,0
6708,8,764,1,False,4.0,4,NZ,Gelding,60,--,1143.0,124,10,6,8,9,2.0,,,1.5,1.0,3.75,,,,25.95,23.2,24.25,23.49,24.87,,108.56,7.3,22.0,47,151,2001-08-20,ST,0
6709,1,312,6,False,2.25,2,AUS,Gelding,60,--,1229.0,133,2,4,2,10,,,,1.25,4.5,5.25,,,,28.22,22.88,24.43,24.65,,,103.82,99.0,11.0,75,21,2004-08-27,ST,0
